,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,GroupSize,IsAlone,Deck,Num,Side
3989,4256_02,Earth,True,G/698/P,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisey Garnes,False,4256,8,0,G,698,P
3990,4256_03,Earth,True,G/698/P,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Hencey Garnes,True,4256,8,0,G,698,P
3991,4256_04,Earth,False,F/880/P,TRAPPIST-1e,19.0,0.0,571.0,0.0,0.0,97.0,813.0,Bra Garnes,True,4256,8,0,F,880,P
3992,4256_05,Earth,False,G/698/P,TRAPPIST-1e,37.0,0.0,0.0,0.0,115.0,671.0,0.0,Elicia Wooterston,False,4256,8,0,G,698,P
3993,4256_06,Earth,True,G/698/P,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Everly Garnes,False,4256,8,0,G,698,P
3994,4256_07,Earth,False,G/698/P,TRAPPIST-1e,29.0,0.0,13.0,0.0,664.0,74.0,101.0,Elanda Garnes,False,4256,8,0,G,698,P
3995,4256_08,Earth,False,F/880/P,55 Cancri e,44.0,0.0,0.0,0.0,608.0,0.0,91.0,Gerte Garnes,False,4256,8,0,F,880,P
3996,4257_01,Earth,False,F/881/P,TRAPPIST-1e,19.0,0.0,0.0,265.0,882.0,2.0,293.0,Jeanie Serraynardy,False,4257,1,1,F,881,P
3997,4258_01,Europa,False,A/37/P,TRAPPIST-1e,39.0,0.0,0.0,266.0,0.0,1254.0,197.0,Misa Perneernal,False,4258,3,0,A,37,P
3998,4258_02,Europa,False,A/37/P,TRAPPIST-1e,63.0,0.0,0.0,490.0,1.0,2882.0,18.0,Asteron Perneernal,False,4258,3,0,A,37,P
3999,4258_03,Europa,False,A/37/P,TRAPPIST-1e,39.0,0.0,9.0,1525.0,0.0,0.0,146.0,Menkark Perneernal,False,4258,3,0,A,37,P
4000,4259_01,Mars,True,F/796/S,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Rispid Raste,True,4259,1,1,F,796,S
4001,4260_01,Earth,True,G/696/S,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelly Kaney,True,4260,1,1,G,696,S
4002,4261_01,Mars,False,D/137/S,55 Cancri e,56.0,0.0,412.0,492.0,9.0,117.0,33.0,Vivers Fatte,True,4261,1,1,D,137,S
4003,4262_01,Europa,True,C/135/P,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Ankabih Derterval,True,4262,2,0,C,135,P
4004,4262_02,Europa,False,C/135/P,55 Cancri e,26.0,0.0,1.0,1269.0,4790.0,270.0,5116.0,Weid Derterval,False,4262,2,0,C,135,P
4005,4264_01,Earth,False,F/797/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,1300.0,Bland Houseson,False,4264,1,1,F,797,S
4006,4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Vin Beston,True,4266,1,1,G,697,S
4007,4267_01,Earth,True,G/700/P,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Vana Nichaner,True,4267,2,0,G,700,P
4008,4267_02,Earth,False,F/883/P,TRAPPIST-1e,32.0,0.0,0.0,0.0,1020.0,0.0,0.0,Glene Nichaner,True,4267,2,0,F,883,P
4010,4271_01,Europa,True,A/38/P,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Tabih Dissper,True,4271,1,1,A,38,P
4011,4272_01,Earth,False,F/799/S,TRAPPIST-1e,55.0,0.0,0.0,252.0,1.0,0.0,553.0,Dandra Stroyledgez,True,4272,1,1,F,799,S
4012,4273_01,Earth,False,F/884/P,PSO J318.5-22,19.0,0.0,0.0,2.0,0.0,669.0,0.0,Raulia Hurchanney,False,4273,1,1,F,884,P
4013,4274_01,Earth,False,G/698/S,TRAPPIST-1e,24.0,0.0,0.0,717.0,222.0,8.0,1.0,Evey Kellyons,True,4274,1,1,G,698,S
4014,4278_01,Europa,False,C/154/S,TRAPPIST-1e,32.0,0.0,401.0,3724.0,5.0,422.0,62.0,Auvara Mander,True,4278,1,1,C,154,S
4015,4280_01,Mars,False,E/267/P,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Lidenx Icake,False,4280,1,1,E,267,P
4016,4289_01,Mars,True,F/890/P,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Lidex Perta,True,4289,1,1,F,890,P
4017,4291_01,Earth,True,G/701/S,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthia Briggins,False,4291,1,1,G,701,S
4018,4292_01,Europa,False,A/52/S,55 Cancri e,28.0,0.0,0.0,31.0,0.0,1283.0,871.0,Hadiram Disight,True,4292,1,1,A,52,S
4019,4293_01,Earth,False,F/801/S,TRAPPIST-1e,52.0,0.0,0.0,559.0,0.0,0.0,0.0,Willy Carsoning,True,4293,1,1,F,801,S
4020,4294_01,Earth,False,G/702/S,TRAPPIST-1e,29.0,0.0,646.0,91.0,13.0,0.0,0.0,Gayla Charpelaney,True,4294,1,1,G,702,S
4021,4295_01,Mars,False,D/147/P,55 Cancri e,23.0,0.0,49.0,0.0,2716.0,0.0,0.0,Sweal Manda,True,4295,2,0,D,147,P
4022,4295_02,Mars,True,D/147/P,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Rowne Manda,True,4295,2,0,D,147,P
4023,4296_01,Earth,True,G/703/S,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriney Whitersone,False,4296,1,1,G,703,S
4024,4297_01,Europa,False,B/138/P,55 Cancri e,41.0,0.0,14.0,6777.0,81.0,604.0,2936.0,Asellan Taketiatim,False,4297,1,1,B,138,P
4025,4300_01,Earth,True,G/704/S,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Felia Loway,True,4300,1,1,G,704,S
4026,4301_01,Europa,True,E/269/P,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Terops Brakeded,True,4301,1,1,E,269,P
4027,4302_01,Earth,True,G/706/P,55 Cancri e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sethew Chaellerty,True,4302,1,1,G,706,P
4028,4303_01,Earth,False,F/803/S,55 Cancri e,15.0,0.0,36.0,841.0,0.0,0.0,0.0,Adamy Dayers,True,4303,2,0,F,803,S
4029,4303_02,Earth,False,G/705/S,TRAPPIST-1e,38.0,0.0,0.0,668.0,84.0,267.0,0.0,Wally Popelase,False,4303,2,0,G,705,S
4030,4305_01,Earth,False,F/893/P,TRAPPIST-1e,56.0,0.0,0.0,779.0,12.0,3.0,35.0,Evenna Conney,False,4305,3,0,F,893,P
4031,4305_02,Earth,True,G/707/P,PSO J318.5-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Wally Conney,True,4305,3,0,G,707,P
4032,4305_03,Earth,True,G/707/P,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Noria Carezquez,True,4305,3,0,G,707,P
4033,4306_01,Mars,False,F/805/S,55 Cancri e,22.0,0.0,1371.0,0.0,235.0,0.0,0.0,Ber Terry,True,4306,1,1,F,805,S
4034,4309_01,Earth,False,E/270/P,TRAPPIST-1e,37.0,0.0,0.0,0.0,785.0,3.0,0.0,Coracy Whitledges,False,4309,2,0,E,270,P
4035,4309_02,Earth,False,G/709/P,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlie Whitledges,True,4309,2,0,G,709,P
4036,4311_01,Earth,False,F/807/S,TRAPPIST-1e,22.0,0.0,563.0,521.0,364.0,0.0,0.0,Delley Stannondez,False,4311,1,1,F,807,S
4037,4312_01,Europa,False,B/139/P,TRAPPIST-1e,26.0,0.0,0.0,137.0,0.0,0.0,7629.0,Weionan Sobvisted,False,4312,1,1,B,139,P
4038,4315_01,Earth,False,E/272/P,TRAPPIST-1e,22.0,0.0,0.0,3.0,486.0,0.0,228.0,Clarry Hammonton,True,4315,2,0,E,272,P
4040,4316_01,Earth,False,F/894/P,PSO J318.5-22,27.0,0.0,0.0,22.0,0.0,1156.0,0.0,Marace Cleang,False,4316,1,1,F,894,P
4041,4317_01,Mars,False,D/139/S,TRAPPIST-1e,24.0,0.0,439.0,0.0,2140.0,0.0,0.0,Babix Prine,True,4317,1,1,D,139,S
4042,4318_01,Mars,True,F/808/S,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Oalls Flate,True,4318,1,1,F,808,S
4043,4319_01,Earth,False,G/711/P,TRAPPIST-1e,48.0,0.0,2.0,0.0,83.0,589.0,233.0,Kimmie Nobleyes,False,4319,1,1,G,711,P
4044,4320_01,Earth,False,E/273/P,TRAPPIST-1e,24.0,0.0,786.0,0.0,0.0,7.0,0.0,Annez Bellarkerd,False,4320,1,1,E,273,P
4045,4324_01,Mars,False,F/810/S,55 Cancri e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Gran Krake,True,4324,4,0,F,810,S
4046,4324_02,Mars,True,F/810/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Wheal Krake,True,4324,4,0,F,810,S
4047,4324_03,Mars,False,F/810/S,TRAPPIST-1e,25.0,0.0,412.0,0.0,567.0,775.0,0.0,Oareel Krake,False,4324,4,0,F,810,S
4048,4324_04,Mars,True,F/810/S,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Trion Brie,True,4324,4,0,F,810,S
4049,4327_01,Earth,False,F/811/S,TRAPPIST-1e,20.0,0.0,0.0,187.0,712.0,0.0,0.0,Dellia Douglasen,True,4327,1,1,F,811,S
4050,4329_01,Earth,False,F/812/S,TRAPPIST-1e,22.0,0.0,39.0,0.0,63.0,3.0,654.0,Colly Benderez,False,4329,1,1,F,812,S
4051,4330_01,Mars,False,D/140/S,55 Cancri e,28.0,0.0,427.0,0.0,754.0,0.0,0.0,Alles Gene,True,4330,1,1,D,140,S
4052,4332_01,Earth,True,G/707/S,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Tammyl Dukertyler,True,4332,1,1,G,707,S
4053,4333_01,Europa,False,B/141/P,55 Cancri e,28.0,0.0,0.0,3345.0,0.0,2143.0,27.0,Sadach Excionging,False,4333,1,1,B,141,P
4054,4334_01,Europa,True,A/53/S,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Shamak Trupistic,True,4334,1,1,A,53,S
4055,4335_01,Mars,True,E/281/S,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Oareel Paska,False,4335,1,1,E,281,S
4056,4336_01,Europa,False,C/155/S,TRAPPIST-1e,29.0,1.0,267.0,1418.0,257.0,843.0,0.0,Zedasim Gloother,True,4336,4,0,C,155,S
4057,4336_02,Europa,True,C/155/S,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Terope Gloother,True,4336,4,0,C,155,S
4058,4336_03,Europa,False,C/155/S,TRAPPIST-1e,36.0,0.0,0.0,563.0,0.0,1301.0,830.0,Ziba Gloother,True,4336,4,0,C,155,S
4059,4336_04,Europa,False,C/155/S,55 Cancri e,40.0,0.0,2320.0,0.0,4874.0,3131.0,498.0,Krazet Gloother,True,4336,4,0,C,155,S
4060,4337_01,Mars,False,F/813/S,TRAPPIST-1e,49.0,0.0,22.0,0.0,1129.0,0.0,77.0,Book Gele,True,4337,1,1,F,813,S
4061,4338_01,Europa,False,C/156/S,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Leshmet Gealloyalt,True,4338,3,0,C,156,S
4062,4338_02,Europa,False,C/156/S,TRAPPIST-1e,41.0,0.0,0.0,545.0,0.0,2740.0,293.0,Halsham Aroodint,True,4338,3,0,C,156,S
4063,4338_03,Europa,False,C/156/S,55 Cancri e,44.0,0.0,0.0,14201.0,0.0,22.0,584.0,Kleeiak Gealloyalt,True,4338,3,0,C,156,S
4064,4339_01,Mars,False,F/814/S,TRAPPIST-1e,47.0,0.0,2044.0,0.0,95.0,0.0,120.0,Ranch Reste,False,4339,1,1,F,814,S
4065,4340_01,Earth,False,F/815/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,945.0,0.0,4.0,Pamiea Georgasey,True,4340,1,1,F,815,S
4066,4343_01,Earth,True,G/708/S,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,uohaytsdja,True,4343,1,1,G,708,S
4067,4344_01,Earth,False,F/816/S,TRAPPIST-1e,18.0,0.0,0.0,35.0,661.0,0.0,63.0,Roydo Hammonton,True,4344,1,1,F,816,S
4068,4345_01,Earth,False,G/717/P,TRAPPIST-1e,28.0,0.0,0.0,1125.0,3.0,562.0,7.0,Lelah Sancockett,False,4345,1,1,G,717,P
4069,4346_01,Earth,False,E/274/P,55 Cancri e,22.0,0.0,429.0,2.0,232.0,0.0,59.0,Vanez Burchanez,True,4346,1,1,E,274,P
4070,4347_01,Earth,False,G/718/P,TRAPPIST-1e,50.0,0.0,444.0,0.0,408.0,0.0,0.0,Trick Saundez,False,4347,1,1,G,718,P
4071,4348_01,Europa,True,B/142/P,TRAPPIST-1e,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Krazet Conate,True,4348,1,1,B,142,P
4072,4349_01,Mars,False,E/275/P,TRAPPIST-1e,55.0,0.0,802.0,0.0,155.0,4.0,337.0,Shams Rapie,False,4349,1,1,E,275,P
4073,4350_01,Earth,True,G/709/S,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Rence Robersondez,True,4350,2,0,G,709,S
4074,4350_02,Earth,False,G/709/S,PSO J318.5-22,39.0,0.0,0.0,0.0,1.0,0.0,2330.0,Darrie Strongers,False,4350,2,0,G,709,S
4075,4351_01,Earth,False,F/895/P,TRAPPIST-1e,21.0,0.0,641.0,0.0,409.0,0.0,0.0,Timmy Carezquez,False,4351,1,1,F,895,P
4076,4352_01,Europa,False,C/157/S,TRAPPIST-1e,37.0,0.0,33.0,3484.0,17.0,4.0,1384.0,Alaton Trupistic,True,4352,2,0,C,157,S
4077,4352_02,Europa,False,C/157/S,TRAPPIST-1e,31.0,0.0,22.0,10025.0,2.0,124.0,1.0,Arino Trupistic,True,4352,2,0,C,157,S
4078,4354_01,Earth,False,E/276/P,TRAPPIST-1e,23.0,0.0,115.0,1.0,0.0,0.0,249.0,Millie Greeves,False,4354,1,1,E,276,P
4079,4356_01,Europa,True,B/167/S,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Dabik Brantcable,True,4356,1,1,B,167,S
4080,4357_01,Mars,False,D/148/P,TRAPPIST-1e,23.0,0.0,118.0,0.0,949.0,206.0,2071.0,Fles Ses,False,4357,1,1,D,148,P
4081,4358_01,Earth,False,F/818/S,PSO J318.5-22,20.0,0.0,0.0,272.0,108.0,0.0,230.0,Tonioe Waltonnedy,True,4358,1,1,F,818,S
4082,4359_01,Europa,False,C/137/P,TRAPPIST-1e,28.0,0.0,3.0,2127.0,0.0,696.0,10.0,hhmirwlmoo,False,4359,3,0,C,137,P
4083,4359_02,Europa,False,C/137/P,55 Cancri e,40.0,0.0,0.0,17687.0,0.0,425.0,155.0,Strali Sebleve,True,4359,3,0,C,137,P
4084,4359_03,Europa,False,C/137/P,55 Cancri e,54.0,0.0,0.0,1832.0,0.0,0.0,1768.0,Meisa Sebleve,False,4359,3,0,C,137,P
4085,4360_01,Mars,True,F/896/P,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Possh Crie,True,4360,1,1,F,896,P
4086,4361_01,Earth,False,F/819/S,55 Cancri e,27.0,0.0,0.0,14.0,0.0,734.0,331.0,Carona Coopezmaney,True,4361,1,1,F,819,S
4087,4362_01,Europa,False,B/168/S,TRAPPIST-1e,43.0,0.0,0.0,1947.0,0.0,0.0,1651.0,Altar Freednal,True,4362,1,1,B,168,S
4088,4364_01,Earth,True,G/720/P,PSO J318.5-22,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Dixiel Dawsoncis,True,4364,1,1,G,720,P
4089,4365_01,Earth,False,F/898/P,TRAPPIST-1e,13.0,0.0,552.0,247.0,0.0,4.0,0.0,Edgary Kinson,False,4365,1,1,F,898,P
4090,4366_01,Earth,False,F/899/P,PSO J318.5-22,15.0,0.0,0.0,0.0,873.0,0.0,5.0,Philda Ricks,True,4366,1,1,F,899,P
4091,4367_01,Earth,True,G/710/S,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Raceky Masquez,True,4367,1,1,G,710,S
4092,4368_01,Mars,True,F/900/P,55 Cancri e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Smats Flate,True,4368,1,1,F,900,P
4093,4369_01,Earth,False,F/820/S,TRAPPIST-1e,19.0,0.0,857.0,0.0,0.0,0.0,0.0,Ermank Benderez,False,4369,1,1,F,820,S
4095,4371_01,Europa,False,C/158/S,TRAPPIST-1e,27.0,0.0,0.0,2717.0,0.0,0.0,986.0,Mesatz Shricatory,True,4371,5,0,C,158,S
4096,4371_02,Europa,False,C/158/S,55 Cancri e,39.0,0.0,106.0,243.0,126.0,7.0,4967.0,Taurak Shricatory,False,4371,5,0,C,158,S
4097,4371_03,Europa,True,C/158/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Ranon Shricatory,True,4371,5,0,C,158,S
4098,4371_04,Europa,False,C/158/S,TRAPPIST-1e,25.0,0.0,0.0,4384.0,4285.0,812.0,360.0,Canonon Shricatory,True,4371,5,0,C,158,S
4099,4371_05,Europa,False,C/158/S,55 Cancri e,34.0,0.0,0.0,7221.0,0.0,288.0,2275.0,Spurim Tionstious,True,4371,5,0,C,158,S
4100,4372_01,Mars,True,F/821/S,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Halesh Birt,True,4372,2,0,F,821,S
4101,4372_02,Mars,False,E/283/S,TRAPPIST-1e,42.0,0.0,954.0,0.0,1.0,0.0,0.0,Boats Sache,False,4372,2,0,E,283,S
4102,4373_01,Earth,False,F/822/S,PSO J318.5-22,36.0,0.0,735.0,0.0,2.0,0.0,0.0,Russey Mejiarkerox,False,4373,1,1,F,822,S
4103,4376_01,Earth,False,E/284/S,PSO J318.5-22,43.0,0.0,0.0,168.0,3.0,0.0,452.0,Karley Brownson,True,4376,1,1,E,284,S
4104,4382_01,Earth,False,F/901/P,PSO J318.5-22,23.0,0.0,65.0,94.0,0.0,0.0,445.0,Nicey Alentonway,True,4382,1,1,F,901,P
4105,4383_01,Europa,False,B/169/S,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheratz Dingauge,True,4383,1,1,B,169,S
4106,4386_01,Europa,False,B/170/S,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,lrfehpjgib,True,4386,2,0,B,170,S
4107,4386_02,Europa,False,B/170/S,TRAPPIST-1e,51.0,0.0,0.0,16455.0,885.0,0.0,363.0,Thaldah Conachets,True,4386,2,0,B,170,S
4108,4387_01,Mars,False,F/902/P,PSO J318.5-22,32.0,0.0,192.0,0.0,441.0,18.0,0.0,Apix Wala,False,4387,1,1,F,902,P
4109,4388_01,Europa,False,B/171/S,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,bvqmvnlofz,True,4388,1,1,B,171,S
4110,4390_01,Mars,True,F/903/P,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayrin Vloaf,True,4390,3,0,F,903,P
4111,4390_02,Mars,True,F/903/P,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Grawk Vloaf,True,4390,3,0,F,903,P
4112,4390_03,Mars,False,F/903/P,TRAPPIST-1e,27.0,0.0,875.0,0.0,61.0,289.0,0.0,Rants Vloaf,False,4390,3,0,F,903,P
4113,4391_01,Earth,False,F/904/P,TRAPPIST-1e,48.0,0.0,383.0,0.0,0.0,393.0,10.0,Gerek Larks,True,4391,1,1,F,904,P
4114,4392_01,Earth,False,G/714/S,55 Cancri e,13.0,0.0,38.0,0.0,0.0,733.0,0.0,Regana Steeletters,False,4392,1,1,G,714,S
4115,4393_01,Earth,True,G/722/P,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Annah Cookson,False,4393,2,0,G,722,P
4116,4393_02,Earth,False,E/278/P,TRAPPIST-1e,18.0,0.0,754.0,0.0,34.0,0.0,0.0,Thell Cookson,False,4393,2,0,E,278,P
4117,4395_01,Earth,False,F/905/P,TRAPPIST-1e,23.0,0.0,0.0,0.0,206.0,681.0,31.0,Fayel Mcfarley,False,4395,1,1,F,905,P
4118,4396_01,Earth,False,G/715/S,TRAPPIST-1e,23.0,0.0,0.0,153.0,11.0,646.0,0.0,Sallie Milton,False,4396,1,1,G,715,S
4120,4399_01,Earth,False,G/724/P,TRAPPIST-1e,25.0,0.0,141.0,3.0,640.0,0.0,100.0,All Wolferton,False,4399,1,1,G,724,P
4121,4400_01,Mars,False,E/285/S,TRAPPIST-1e,32.0,0.0,689.0,0.0,610.0,0.0,0.0,Gibers Sepie,False,4400,3,0,E,285,S
4122,4400_02,Mars,False,F/830/S,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conk Sepie,True,4400,3,0,F,830,S
4123,4400_03,Mars,True,F/830/S,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Flyros Sepie,True,4400,3,0,F,830,S
4125,4401_02,Earth,True,G/716/S,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriana Loverthyo,True,4401,2,0,G,716,S
4126,4402_01,Earth,True,G/725/P,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Louisy Waderoachez,False,4402,1,1,G,725,P
4127,4403_01,Earth,False,F/831/S,TRAPPIST-1e,55.0,0.0,134.0,935.0,0.0,6.0,394.0,Lina Peter,False,4403,2,0,F,831,S
4128,4403_02,Earth,False,G/717/S,TRAPPIST-1e,41.0,0.0,7.0,0.0,297.0,108.0,361.0,Kylen Peter,False,4403,2,0,G,717,S
4129,4404_01,Earth,False,G/726/P,TRAPPIST-1e,38.0,0.0,0.0,2.0,404.0,121.0,0.0,Lis Scotterkins,False,4404,1,1,G,726,P
4130,4405_01,Europa,True,C/159/S,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Wezna Unkepery,True,4405,1,1,C,159,S
4131,4407_01,Earth,True,G/719/S,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Ericky Mejiarkerox,True,4407,1,1,G,719,S
4132,4408_01,Mars,True,F/906/P,TRAPPIST-1e,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Pich Knike,True,4408,1,1,F,906,P
4133,4409_01,Europa,False,C/160/S,TRAPPIST-1e,50.0,0.0,0.0,817.0,388.0,78.0,693.0,Proxima Regmansidy,True,4409,1,1,C,160,S
4134,4410_01,Earth,False,G/720/S,TRAPPIST-1e,23.0,0.0,27.0,0.0,32.0,725.0,0.0,Deandy Wolffy,False,4410,1,1,G,720,S
4135,4411_01,Earth,False,G/721/S,PSO J318.5-22,37.0,0.0,715.0,0.0,54.0,0.0,0.0,Alendy Parsoney,True,4411,1,1,G,721,S
4136,4413_01,Earth,False,G/722/S,TRAPPIST-1e,33.0,0.0,0.0,0.0,232.0,0.0,622.0,Loria Sweekstarks,False,4413,1,1,G,722,S
4137,4415_01,Mars,False,F/833/S,TRAPPIST-1e,45.0,0.0,941.0,281.0,36.0,12.0,39.0,Froon Parta,False,4415,1,1,F,833,S
4138,4416_01,Europa,True,B/143/P,55 Cancri e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Alramak Prearright,True,4416,1,1,B,143,P
4139,4422_01,Europa,True,B/172/S,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Glueba Dinsprody,True,4422,2,0,B,172,S
4140,4422_02,Europa,False,B/172/S,TRAPPIST-1e,29.0,0.0,0.0,6338.0,0.0,1366.0,89.0,Ranark Dinsprody,True,4422,2,0,B,172,S
4141,4424_01,Mars,False,E/287/S,TRAPPIST-1e,19.0,0.0,30.0,0.0,42.0,3565.0,7.0,Kohs Pien,False,4424,1,1,E,287,S
4142,4426_01,Mars,True,F/835/S,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Hinnan Fonie,True,4426,1,1,F,835,S
4143,4427_01,Europa,False,D/141/S,55 Cancri e,39.0,0.0,3.0,83.0,0.0,805.0,2983.0,Coxaron Dedentive,False,4427,2,0,D,141,S
4144,4427_02,Europa,False,D/141/S,TRAPPIST-1e,31.0,0.0,0.0,46.0,0.0,209.0,2908.0,Cheleon Dedentive,False,4427,2,0,D,141,S
4145,4428_01,Europa,False,C/162/S,55 Cancri e,29.0,0.0,0.0,11417.0,12.0,795.0,402.0,Ranopus Ambleeve,True,4428,1,1,C,162,S
4146,4429_01,Mars,False,E/288/S,TRAPPIST-1e,16.0,0.0,546.0,90.0,23.0,513.0,0.0,Dynx Boyst,False,4429,1,1,E,288,S
4147,4430_01,Earth,False,F/836/S,PSO J318.5-22,18.0,0.0,0.0,2.0,1513.0,0.0,0.0,Ireen Robins,True,4430,1,1,F,836,S
4148,4431_01,Earth,False,G/727/P,55 Cancri e,38.0,0.0,8.0,0.0,1414.0,10.0,3.0,Ryany Kenzierry,False,4431,1,1,G,727,P
4149,4432_01,Earth,True,G/728/P,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Robyna Loway,False,4432,1,1,G,728,P
4150,4433_01,Earth,True,G/729/P,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriney Guerson,False,4433,1,1,G,729,P
4151,4436_01,Earth,True,G/730/P,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Lardy Jacobbinson,True,4436,1,1,G,730,P
4152,4437_01,Earth,True,G/725/S,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Idacey Cartz,True,4437,1,1,G,725,S
4153,4438_01,Mars,False,F/910/P,TRAPPIST-1e,36.0,0.0,721.0,0.0,471.0,0.0,0.0,Salros Wate,False,4438,1,1,F,910,P
4154,4440_01,Earth,False,F/911/P,TRAPPIST-1e,23.0,0.0,0.0,282.0,0.0,0.0,71.0,Aarone Sweett,True,4440,1,1,F,911,P
4155,4441_01,Europa,True,B/144/P,55 Cancri e,31.0,1.0,0.0,0.0,0.0,0.0,0.0,Kabiton Clinarfork,True,4441,3,0,B,144,P
4156,4441_02,Europa,True,B/144/P,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,dcrkdfryes,True,4441,3,0,B,144,P
4157,4441_03,Europa,False,B/144/P,55 Cancri e,50.0,0.0,0.0,4558.0,0.0,1.0,267.0,Weias Clinarfork,True,4441,3,0,B,144,P
4158,4444_01,Earth,False,E/291/S,TRAPPIST-1e,40.0,0.0,0.0,901.0,0.0,0.0,89.0,Kenny Salez,False,4444,1,1,E,291,S
4159,4445_01,Earth,False,F/912/P,TRAPPIST-1e,28.0,0.0,8.0,0.0,77.0,560.0,0.0,Naomie Bardson,False,4445,1,1,F,912,P
4160,4446_01,Europa,False,B/175/S,TRAPPIST-1e,38.0,0.0,2.0,114.0,771.0,3094.0,448.0,Asellan Chocaters,False,4446,5,0,B,175,S
